SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,May-24-2018,Single Family Residential,14324 2nd Pl W,Lynnwood,WA,98087,868541,4,3.5,Martha Lake,3829,5959,2018,,227,50,Sold,,,https://www.redfin.com/WA/Lynnwood/14324-2nd-Pl-W-98087/home/144442973,NWMLS,1229105,N,Y,47.8675465,-122.2367358
PAST SALE,May-24-2018,Single Family Residential,20611 56th Ave W,Lynnwood,WA,98036,583000,5,3.0,Lynnwood,2076,7405,2001,,281,,Sold,,,https://www.redfin.com/WA/Lynnwood/20611-56th-Ave-W-98036/home/2883514,NWMLS,1275950,N,Y,47.81157,-122.3083206
PAST SALE,,Condo/Co-op,14624 32nd Pl W,Lynnwood,WA,98087,210000,4,2.5,,2544,,2008,,83,,,,,https://www.redfin.com/WA/Lynnwood/14624-32nd-Pl-W-98087/home/12176446,,,N,Y,47.8654247,-122.2771847
PAST SALE,May-24-2018,Single Family Residential,5720 213th St SW,Mountlake Terrace,WA,98043,435000,3,2.0,Halls Lake,1632,13939,1962,,267,,Sold,,,https://www.redfin.com/WA/Mountlake-Terrace/5720-213th-St-SW-98043/home/2671303,NWMLS,1277057,N,Y,47.8053141,-122.3107223
PAST SALE,May-25-2018,Single Family Residential,827 167th Pl SW,Lynnwood,WA,98037,415000,3,1.0,Alderwood Manor,1144,16988,1963,,363,,Sold,,,https://www.redfin.com/WA/Lynnwood/827-167th-Pl-SW-98037/home/2653979,NWMLS,1265789,N,Y,47.8464343,-122.2449707
PAST SALE,May-25-2018,Single Family Residential,6821 190th St SW,Lynnwood,WA,98036,475000,3,2.0,Lynnwood,1612,9583,1957,,295,,Sold,,,https://www.redfin.com/WA/Lynnwood/6821-190th-St-SW-98036/home/2702207,NWMLS,1282519,N,Y,47.8265501,-122.3257261
PAST SALE,May-25-2018,Single Family Residential,1711 216th St SW,Lynnwood,WA,98036,475000,3,1.5,Alderwood,1248,10454,1965,,381,,Sold,,,https://www.redfin.com/WA/Lynnwood/1711-216th-St-SW-98036/home/2676227,NWMLS,1284489,N,Y,47.8026915,-122.2564811
PAST SALE,May-25-2018,Single Family Residential,822 156th Pl SW,Lynnwood,WA,98087,769344,4,3.0,Martha Lake,3085,5257,2018,,249,,Sold,,,https://www.redfin.com/WA/Lynnwood/822-156th-Pl-SW-98087/home/144623705,NWMLS,1228482,N,Y,47.8566869,-122.2453115
PAST SALE,May-25-2018,Single Family Residential,14519 19th Ave W,Lynnwood,WA,98087,561000,3,2.5,Alderwood,2050,2639,2012,,274,27,Sold,,,https://www.redfin.com/WA/Lynnwood/14519-19th-Ave-W-98087/home/40428163,NWMLS,1279377,N,Y,47.8661458,-122.2581554
PAST SALE,May-29-2018,Single Family Residential,2614 205th Pl SW,Lynnwood,WA,98036,470000,5,3.0,Lynnwood,2292,8712,1963,,205,,Sold,,,https://www.redfin.com/WA/Lynnwood/2614-205th-Pl-SW-98036/home/2736100,NWMLS,1287211,N,Y,47.8121435,-122.2689184
PAST SALE,May-29-2018,Single Family Residential,413 197th Pl SW,Lynnwood,WA,98036,630000,4,2.5,Lynnwood,2509,7405,2007,,251,7,Sold,,,https://www.redfin.com/WA/Lynnwood/413-197th-Pl-SW-98036/home/12490323,NWMLS,1275883,N,Y,47.8194726,-122.2391474
PAST SALE,May-29-2018,Single Family Residential,20917 59th Pl W,Lynnwood,WA,98036,381000,3,1.0,Lynnwood,912,7405,1958,,418,,Sold,,,https://www.redfin.com/WA/Lynnwood/20917-59th-Pl-W-98036/home/2702301,NWMLS,1261114,N,Y,47.80876,-122.3130167
PAST SALE,May-30-2018,Single Family Residential,15423 12th Ave W,Lynnwood,WA,98087,574990,4,3.5,Martha Lake,2606,4254,2017,,221,62,Sold,,,https://www.redfin.com/WA/Lynnwood/15423-12th-Ave-W-98087/home/131274486,NWMLS,1147767,N,Y,47.8581378,-122.2493143
PAST SALE,May-30-2018,Single Family Residential,15028 45th Pl W,Lynnwood,WA,98087,565000,4,3.0,Lynnwood,2142,9583,1979,,264,,Sold,,,https://www.redfin.com/WA/Lynnwood/15028-45th-Pl-W-98087/home/2784502,NWMLS,1266970,N,Y,47.8619179,-122.2953184
PAST SALE,May-30-2018,Single Family Residential,1512 184th Pl SW,Lynnwood,WA,98037,620000,3,2.5,Martha Lake,1960,3920,2017,,316,39,Sold,,,https://www.redfin.com/WA/Lynnwood/1512-184th-Pl-SW-98037/home/113009971,NWMLS,1277136,N,Y,47.8306625,-122.2540048
